image_path,folder_name,predicted_class,probability,actual_class
dataset\ImageNet-Mini\images\n01768244\ILSVRC2012_val_00005828.JPEG,n01768244,69,0.9453384280204773,69
dataset\ImageNet-Mini\images\n01768244\ILSVRC2012_val_00015154.JPEG,n01768244,69,0.4890862703323364,69
dataset\ImageNet-Mini\images\n01768244\ILSVRC2012_val_00026903.JPEG,n01768244,69,0.9610369205474854,69
dataset\ImageNet-Mini\images\n01770081\ILSVRC2012_val_00016318.JPEG,n01770081,70,0.39811402559280396,70
dataset\ImageNet-Mini\images\n01770081\ILSVRC2012_val_00016507.JPEG,n01770081,70,0.9594280123710632,70
dataset\ImageNet-Mini\images\n01770081\ILSVRC2012_val_00017153.JPEG,n01770081,70,0.7277452349662781,70
dataset\ImageNet-Mini\images\n01770081\ILSVRC2012_val_00030649.JPEG,n01770081,313,0.6013727784156799,70
dataset\ImageNet-Mini\images\n01770393\ILSVRC2012_val_00032644.JPEG,n01770393,71,0.47803500294685364,71
dataset\ImageNet-Mini\images\n01773157\ILSVRC2012_val_00008960.JPEG,n01773157,72,0.27362149953842163,72
dataset\ImageNet-Mini\images\n01773157\ILSVRC2012_val_00022156.JPEG,n01773157,74,0.3604159355163574,72
dataset\ImageNet-Mini\images\n01773157\ILSVRC2012_val_00039799.JPEG,n01773157,72,0.48446133732795715,72
dataset\ImageNet-Mini\images\n01773157\ILSVRC2012_val_00042786.JPEG,n01773157,72,0.6691855192184448,72
dataset\ImageNet-Mini\images\n01773157\ILSVRC2012_val_00043063.JPEG,n01773157,72,0.6928625106811523,72
dataset\ImageNet-Mini\images\n01773549\ILSVRC2012_val_00034665.JPEG,n01773549,73,0.30966946482658386,73
dataset\ImageNet-Mini\images\n01773797\ILSVRC2012_val_00012707.JPEG,n01773797,73,0.7138063907623291,74
dataset\ImageNet-Mini\images\n01773797\ILSVRC2012_val_00023464.JPEG,n01773797,72,0.5121150016784668,74
dataset\ImageNet-Mini\images\n01773797\ILSVRC2012_val_00026030.JPEG,n01773797,74,0.718754231929779,74
dataset\ImageNet-Mini\images\n01773797\ILSVRC2012_val_00026600.JPEG,n01773797,74,0.7820225954055786,74
dataset\ImageNet-Mini\images\n01774384\ILSVRC2012_val_00025455.JPEG,n01774384,75,0.8229001760482788,75
dataset\ImageNet-Mini\images\n01774384\ILSVRC2012_val_00029029.JPEG,n01774384,77,0.525406539440155,75
dataset\ImageNet-Mini\images\n01774384\ILSVRC2012_val_00048068.JPEG,n01774384,73,0.7793283462524414,75
dataset\ImageNet-Mini\images\n01774750\ILSVRC2012_val_00035080.JPEG,n01774750,76,0.8653945922851562,76
dataset\ImageNet-Mini\images\n01774750\ILSVRC2012_val_00037576.JPEG,n01774750,76,0.5268108248710632,76
dataset\ImageNet-Mini\images\n01774750\ILSVRC2012_val_00041311.JPEG,n01774750,73,0.7935081124305725,76
dataset\ImageNet-Mini\images\n01775062\ILSVRC2012_val_00015835.JPEG,n01775062,73,0.596287727355957,77
dataset\ImageNet-Mini\images\n01775062\ILSVRC2012_val_00026848.JPEG,n01775062,77,0.8509971499443054,77
dataset\ImageNet-Mini\images\n01775062\ILSVRC2012_val_00048649.JPEG,n01775062,73,0.35472163558006287,77
dataset\ImageNet-Mini\images\n01776313\ILSVRC2012_val_00000679.JPEG,n01776313,78,0.5591955184936523,78
dataset\ImageNet-Mini\images\n01776313\ILSVRC2012_val_00001766.JPEG,n01776313,304,0.5654926896095276,78
dataset\ImageNet-Mini\images\n01776313\ILSVRC2012_val_00005788.JPEG,n01776313,896,0.02984095923602581,78
dataset\ImageNet-Mini\images\n01776313\ILSVRC2012_val_00007065.JPEG,n01776313,78,0.6734171509742737,78
dataset\ImageNet-Mini\images\n01776313\ILSVRC2012_val_00014587.JPEG,n01776313,78,0.7741243839263916,78
dataset\ImageNet-Mini\images\n01776313\ILSVRC2012_val_00016227.JPEG,n01776313,73,0.33564838767051697,78
dataset\ImageNet-Mini\images\n01776313\ILSVRC2012_val_00023564.JPEG,n01776313,78,0.4175175130367279,78
dataset\ImageNet-Mini\images\n01776313\ILSVRC2012_val_00032783.JPEG,n01776313,78,0.9838903546333313,78
dataset\ImageNet-Mini\images\n01776313\ILSVRC2012_val_00035573.JPEG,n01776313,714,0.22427530586719513,78
dataset\ImageNet-Mini\images\n01776313\ILSVRC2012_val_00042899.JPEG,n01776313,78,0.9900763630867004,78
dataset\ImageNet-Mini\images\n01776313\ILSVRC2012_val_00046868.JPEG,n01776313,78,0.9651942849159241,78
dataset\ImageNet-Mini\images\n01784675\ILSVRC2012_val_00005536.JPEG,n01784675,79,0.9366083145141602,79
dataset\ImageNet-Mini\images\n01784675\ILSVRC2012_val_00020046.JPEG,n01784675,79,0.8497018218040466,79
dataset\ImageNet-Mini\images\n01784675\ILSVRC2012_val_00040763.JPEG,n01784675,79,0.14528200030326843,79
dataset\ImageNet-Mini\images\n01784675\ILSVRC2012_val_00044649.JPEG,n01784675,79,0.98680579662323,79
dataset\ImageNet-Mini\images\n01795545\ILSVRC2012_val_00007126.JPEG,n01795545,80,0.40451380610466003,80
dataset\ImageNet-Mini\images\n01795545\ILSVRC2012_val_00007323.JPEG,n01795545,80,0.9800900220870972,80
dataset\ImageNet-Mini\images\n01795545\ILSVRC2012_val_00047404.JPEG,n01795545,80,0.37915921211242676,80
dataset\ImageNet-Mini\images\n01796340\ILSVRC2012_val_00006847.JPEG,n01796340,81,0.7240237593650818,81
dataset\ImageNet-Mini\images\n01796340\ILSVRC2012_val_00031432.JPEG,n01796340,81,0.9000813364982605,81
dataset\ImageNet-Mini\images\n01796340\ILSVRC2012_val_00045392.JPEG,n01796340,81,0.8078312873840332,81
dataset\ImageNet-Mini\images\n01796340\ILSVRC2012_val_00046574.JPEG,n01796340,996,0.27095967531204224,81
dataset\ImageNet-Mini\images\n01797886\ILSVRC2012_val_00019885.JPEG,n01797886,82,0.4944027066230774,82
dataset\ImageNet-Mini\images\n01797886\ILSVRC2012_val_00021417.JPEG,n01797886,82,0.9240391850471497,82
dataset\ImageNet-Mini\images\n01798484\ILSVRC2012_val_00002395.JPEG,n01798484,83,0.9536591172218323,83
dataset\ImageNet-Mini\images\n01798484\ILSVRC2012_val_00020239.JPEG,n01798484,83,0.920958936214447,83
dataset\ImageNet-Mini\images\n01798484\ILSVRC2012_val_00049203.JPEG,n01798484,138,0.22674374282360077,83
dataset\ImageNet-Mini\images\n01806143\ILSVRC2012_val_00022422.JPEG,n01806143,84,0.7739515900611877,84
dataset\ImageNet-Mini\images\n01806143\ILSVRC2012_val_00030028.JPEG,n01806143,84,0.9588077664375305,84
dataset\ImageNet-Mini\images\n01806143\ILSVRC2012_val_00038324.JPEG,n01806143,815,0.4622636139392853,84
dataset\ImageNet-Mini\images\n01806567\ILSVRC2012_val_00013364.JPEG,n01806567,281,0.102934829890728,85
dataset\ImageNet-Mini\images\n01806567\ILSVRC2012_val_00033162.JPEG,n01806567,85,0.9596367478370667,85
dataset\ImageNet-Mini\images\n01806567\ILSVRC2012_val_00046089.JPEG,n01806567,85,0.9676808714866638,85
dataset\ImageNet-Mini\images\n01807496\ILSVRC2012_val_00035476.JPEG,n01807496,82,0.5345622897148132,86
dataset\ImageNet-Mini\images\n01807496\ILSVRC2012_val_00036675.JPEG,n01807496,86,0.6084309220314026,86
dataset\ImageNet-Mini\images\n01807496\ILSVRC2012_val_00039412.JPEG,n01807496,82,0.621474027633667,86
dataset\ImageNet-Mini\images\n01817953\ILSVRC2012_val_00002791.JPEG,n01817953,87,0.9967333078384399,87
dataset\ImageNet-Mini\images\n01817953\ILSVRC2012_val_00009194.JPEG,n01817953,87,0.9406675696372986,87
dataset\ImageNet-Mini\images\n01817953\ILSVRC2012_val_00038169.JPEG,n01817953,87,0.942612886428833,87
dataset\ImageNet-Mini\images\n01818515\ILSVRC2012_val_00003823.JPEG,n01818515,88,0.6905871629714966,88
dataset\ImageNet-Mini\images\n01818515\ILSVRC2012_val_00007081.JPEG,n01818515,88,0.9805212020874023,88
dataset\ImageNet-Mini\images\n01818515\ILSVRC2012_val_00027656.JPEG,n01818515,88,0.9473791122436523,88
dataset\ImageNet-Mini\images\n01819313\ILSVRC2012_val_00013521.JPEG,n01819313,89,0.9036043286323547,89
dataset\ImageNet-Mini\images\n01819313\ILSVRC2012_val_00023118.JPEG,n01819313,89,0.5007137656211853,89
dataset\ImageNet-Mini\images\n01819313\ILSVRC2012_val_00028007.JPEG,n01819313,89,0.8320932388305664,89
dataset\ImageNet-Mini\images\n01819313\ILSVRC2012_val_00045408.JPEG,n01819313,89,0.8944253921508789,89
dataset\ImageNet-Mini\images\n01820546\ILSVRC2012_val_00015713.JPEG,n01820546,90,0.871720552444458,90
dataset\ImageNet-Mini\images\n01820546\ILSVRC2012_val_00029654.JPEG,n01820546,90,0.9020136594772339,90
dataset\ImageNet-Mini\images\n01820546\ILSVRC2012_val_00037672.JPEG,n01820546,90,0.28752392530441284,90
dataset\ImageNet-Mini\images\n01820546\ILSVRC2012_val_00044440.JPEG,n01820546,90,0.9413203001022339,90
dataset\ImageNet-Mini\images\n01824575\ILSVRC2012_val_00004340.JPEG,n01824575,91,0.5344449877738953,91
dataset\ImageNet-Mini\images\n01824575\ILSVRC2012_val_00009419.JPEG,n01824575,91,0.9669812917709351,91
dataset\ImageNet-Mini\images\n01824575\ILSVRC2012_val_00027555.JPEG,n01824575,91,0.9043921232223511,91
dataset\ImageNet-Mini\images\n01828970\ILSVRC2012_val_00005634.JPEG,n01828970,92,0.8409885764122009,92
dataset\ImageNet-Mini\images\n01828970\ILSVRC2012_val_00009536.JPEG,n01828970,92,0.8809089660644531,92
dataset\ImageNet-Mini\images\n01828970\ILSVRC2012_val_00037031.JPEG,n01828970,92,0.8625595569610596,92
dataset\ImageNet-Mini\images\n01828970\ILSVRC2012_val_00048155.JPEG,n01828970,92,0.9846606850624084,92
dataset\ImageNet-Mini\images\n01829413\ILSVRC2012_val_00038476.JPEG,n01829413,93,0.35565611720085144,93
dataset\ImageNet-Mini\images\n01829413\ILSVRC2012_val_00043635.JPEG,n01829413,93,0.44495314359664917,93
dataset\ImageNet-Mini\images\n01829413\ILSVRC2012_val_00044209.JPEG,n01829413,93,0.7565855979919434,93
dataset\ImageNet-Mini\images\n01833805\ILSVRC2012_val_00013085.JPEG,n01833805,94,0.21127253770828247,94
dataset\ImageNet-Mini\images\n01833805\ILSVRC2012_val_00023796.JPEG,n01833805,512,0.15144754946231842,94
dataset\ImageNet-Mini\images\n01833805\ILSVRC2012_val_00025449.JPEG,n01833805,94,0.3698726296424866,94
dataset\ImageNet-Mini\images\n01833805\ILSVRC2012_val_00037471.JPEG,n01833805,94,0.778629720211029,94
dataset\ImageNet-Mini\images\n01843065\ILSVRC2012_val_00025616.JPEG,n01843065,95,0.8438854813575745,95
dataset\ImageNet-Mini\images\n01843065\ILSVRC2012_val_00033977.JPEG,n01843065,95,0.787416398525238,95
dataset\ImageNet-Mini\images\n01843065\ILSVRC2012_val_00039281.JPEG,n01843065,95,0.9659276008605957,95
dataset\ImageNet-Mini\images\n01843065\ILSVRC2012_val_00039463.JPEG,n01843065,95,0.8931596279144287,95
dataset\ImageNet-Mini\images\n01843383\ILSVRC2012_val_00014068.JPEG,n01843383,96,0.686691164970398,96
dataset\ImageNet-Mini\images\n01843383\ILSVRC2012_val_00035274.JPEG,n01843383,96,0.2843642830848694,96
dataset\ImageNet-Mini\images\n01843383\ILSVRC2012_val_00037244.JPEG,n01843383,96,0.7857263684272766,96
dataset\ImageNet-Mini\images\n01847000\ILSVRC2012_val_00011584.JPEG,n01847000,137,0.1285371631383896,97
dataset\ImageNet-Mini\images\n01847000\ILSVRC2012_val_00014416.JPEG,n01847000,97,0.8250285387039185,97
dataset\ImageNet-Mini\images\n01847000\ILSVRC2012_val_00035054.JPEG,n01847000,98,0.18920879065990448,97
dataset\ImageNet-Mini\images\n01855032\ILSVRC2012_val_00002309.JPEG,n01855032,98,0.12634310126304626,98
dataset\ImageNet-Mini\images\n01855032\ILSVRC2012_val_00011488.JPEG,n01855032,98,0.37190842628479004,98
dataset\ImageNet-Mini\images\n01855032\ILSVRC2012_val_00026967.JPEG,n01855032,98,0.9497719407081604,98
dataset\ImageNet-Mini\images\n01855032\ILSVRC2012_val_00037149.JPEG,n01855032,98,0.9913308620452881,98
dataset\ImageNet-Mini\images\n01855672\ILSVRC2012_val_00009610.JPEG,n01855672,99,0.9555513858795166,99
dataset\ImageNet-Mini\images\n01855672\ILSVRC2012_val_00033257.JPEG,n01855672,99,0.21192564070224762,99
dataset\ImageNet-Mini\images\n01855672\ILSVRC2012_val_00047073.JPEG,n01855672,99,0.5232689380645752,99
dataset\ImageNet-Mini\images\n01860187\ILSVRC2012_val_00010035.JPEG,n01860187,100,0.8859594464302063,100
dataset\ImageNet-Mini\images\n01860187\ILSVRC2012_val_00017441.JPEG,n01860187,100,0.959333062171936,100
dataset\ImageNet-Mini\images\n01860187\ILSVRC2012_val_00017931.JPEG,n01860187,100,0.9303404092788696,100
dataset\ImageNet-Mini\images\n01860187\ILSVRC2012_val_00027816.JPEG,n01860187,100,0.6873138546943665,100
dataset\ImageNet-Mini\images\n01871265\ILSVRC2012_val_00021170.JPEG,n01871265,385,0.2344200164079666,101
dataset\ImageNet-Mini\images\n01871265\ILSVRC2012_val_00033331.JPEG,n01871265,385,0.6157928705215454,101
dataset\ImageNet-Mini\images\n01871265\ILSVRC2012_val_00041516.JPEG,n01871265,101,0.27362456917762756,101
dataset\ImageNet-Mini\images\n01872401\ILSVRC2012_val_00039058.JPEG,n01872401,102,0.9835925102233887,102
dataset\ImageNet-Mini\images\n01872401\ILSVRC2012_val_00047972.JPEG,n01872401,102,0.8959487676620483,102
dataset\ImageNet-Mini\images\n01873310\ILSVRC2012_val_00007800.JPEG,n01873310,344,0.8026010990142822,103
dataset\ImageNet-Mini\images\n01873310\ILSVRC2012_val_00008907.JPEG,n01873310,103,0.9179947972297668,103
dataset\ImageNet-Mini\images\n01873310\ILSVRC2012_val_00011130.JPEG,n01873310,46,0.060958221554756165,103
dataset\ImageNet-Mini\images\n01873310\ILSVRC2012_val_00038330.JPEG,n01873310,103,0.5857110619544983,103
dataset\ImageNet-Mini\images\n01877812\ILSVRC2012_val_00022626.JPEG,n01877812,104,0.8311306834220886,104
dataset\ImageNet-Mini\images\n01877812\ILSVRC2012_val_00040619.JPEG,n01877812,104,0.7696274518966675,104
dataset\ImageNet-Mini\images\n01877812\ILSVRC2012_val_00045245.JPEG,n01877812,330,0.12184978276491165,104
dataset\ImageNet-Mini\images\n01882714\ILSVRC2012_val_00018026.JPEG,n01882714,105,0.9828845262527466,105
dataset\ImageNet-Mini\images\n01882714\ILSVRC2012_val_00026297.JPEG,n01882714,105,0.8726781010627747,105
dataset\ImageNet-Mini\images\n01882714\ILSVRC2012_val_00027599.JPEG,n01882714,105,0.9534738659858704,105
dataset\ImageNet-Mini\images\n01883070\ILSVRC2012_val_00001933.JPEG,n01883070,106,0.8780302405357361,106
dataset\ImageNet-Mini\images\n01883070\ILSVRC2012_val_00033576.JPEG,n01883070,106,0.9115333557128906,106
dataset\ImageNet-Mini\images\n01883070\ILSVRC2012_val_00047920.JPEG,n01883070,106,0.5479424595832825,106
dataset\ImageNet-Mini\images\n01910747\ILSVRC2012_val_00000063.JPEG,n01910747,107,0.4950624108314514,107
dataset\ImageNet-Mini\images\n01910747\ILSVRC2012_val_00007283.JPEG,n01910747,107,0.8491070866584778,107
dataset\ImageNet-Mini\images\n01910747\ILSVRC2012_val_00015443.JPEG,n01910747,107,0.9842405319213867,107
dataset\ImageNet-Mini\images\n01910747\ILSVRC2012_val_00018952.JPEG,n01910747,470,0.0855831652879715,107
dataset\ImageNet-Mini\images\n01910747\ILSVRC2012_val_00026530.JPEG,n01910747,644,0.20474576950073242,107
dataset\ImageNet-Mini\images\n01914609\ILSVRC2012_val_00010644.JPEG,n01914609,973,0.5982332825660706,108
dataset\ImageNet-Mini\images\n01914609\ILSVRC2012_val_00011035.JPEG,n01914609,108,0.21949687600135803,108
dataset\ImageNet-Mini\images\n01914609\ILSVRC2012_val_00023448.JPEG,n01914609,396,0.19939202070236206,108
dataset\ImageNet-Mini\images\n01917289\ILSVRC2012_val_00007027.JPEG,n01917289,109,0.9358819127082825,109
dataset\ImageNet-Mini\images\n01917289\ILSVRC2012_val_00014410.JPEG,n01917289,109,0.9632070660591125,109
dataset\ImageNet-Mini\images\n01917289\ILSVRC2012_val_00047927.JPEG,n01917289,109,0.7796631455421448,109
dataset\ImageNet-Mini\images\n01924916\ILSVRC2012_val_00019425.JPEG,n01924916,110,0.8828985691070557,110
dataset\ImageNet-Mini\images\n01924916\ILSVRC2012_val_00037245.JPEG,n01924916,110,0.9524057507514954,110
dataset\ImageNet-Mini\images\n01930112\ILSVRC2012_val_00000836.JPEG,n01930112,111,0.36040130257606506,111
dataset\ImageNet-Mini\images\n01930112\ILSVRC2012_val_00002428.JPEG,n01930112,111,0.9264771938323975,111
dataset\ImageNet-Mini\images\n01930112\ILSVRC2012_val_00012846.JPEG,n01930112,111,0.9133653044700623,111
dataset\ImageNet-Mini\images\n01930112\ILSVRC2012_val_00019842.JPEG,n01930112,815,0.23495618999004364,111
dataset\ImageNet-Mini\images\n01930112\ILSVRC2012_val_00026308.JPEG,n01930112,111,0.9942700862884521,111
dataset\ImageNet-Mini\images\n01930112\ILSVRC2012_val_00035048.JPEG,n01930112,111,0.9878295660018921,111
dataset\ImageNet-Mini\images\n01930112\ILSVRC2012_val_00036635.JPEG,n01930112,111,0.929787814617157,111
dataset\ImageNet-Mini\images\n01943899\ILSVRC2012_val_00010955.JPEG,n01943899,112,0.08837739378213882,112
dataset\ImageNet-Mini\images\n01943899\ILSVRC2012_val_00012672.JPEG,n01943899,113,0.8255494236946106,112
dataset\ImageNet-Mini\images\n01943899\ILSVRC2012_val_00037632.JPEG,n01943899,112,0.2698848843574524,112
dataset\ImageNet-Mini\images\n01943899\ILSVRC2012_val_00039775.JPEG,n01943899,112,0.47375738620758057,112
dataset\ImageNet-Mini\images\n01944390\ILSVRC2012_val_00003604.JPEG,n01944390,113,0.9909467697143555,113
dataset\ImageNet-Mini\images\n01944390\ILSVRC2012_val_00034957.JPEG,n01944390,987,0.11906947195529938,113
dataset\ImageNet-Mini\images\n01944390\ILSVRC2012_val_00038059.JPEG,n01944390,113,0.8702935576438904,113
dataset\ImageNet-Mini\images\n01945685\ILSVRC2012_val_00006193.JPEG,n01945685,114,0.8441077470779419,114
dataset\ImageNet-Mini\images\n01945685\ILSVRC2012_val_00018757.JPEG,n01945685,114,0.9563401937484741,114
dataset\ImageNet-Mini\images\n01945685\ILSVRC2012_val_00032421.JPEG,n01945685,114,0.67232745885849,114
dataset\ImageNet-Mini\images\n01945685\ILSVRC2012_val_00035202.JPEG,n01945685,305,0.11368486285209656,114
dataset\ImageNet-Mini\images\n01945685\ILSVRC2012_val_00038708.JPEG,n01945685,114,0.8918185234069824,114
dataset\ImageNet-Mini\images\n01950731\ILSVRC2012_val_00004632.JPEG,n01950731,115,0.33226943016052246,115
dataset\ImageNet-Mini\images\n01950731\ILSVRC2012_val_00019684.JPEG,n01950731,115,0.5711454153060913,115
dataset\ImageNet-Mini\images\n01955084\ILSVRC2012_val_00025056.JPEG,n01955084,116,0.9285054206848145,116
dataset\ImageNet-Mini\images\n01955084\ILSVRC2012_val_00031321.JPEG,n01955084,956,0.6785879731178284,116
dataset\ImageNet-Mini\images\n01955084\ILSVRC2012_val_00044637.JPEG,n01955084,116,0.7403564453125,116
dataset\ImageNet-Mini\images\n01968897\ILSVRC2012_val_00032056.JPEG,n01968897,117,0.644966185092926,117
dataset\ImageNet-Mini\images\n01968897\ILSVRC2012_val_00037009.JPEG,n01968897,117,0.8599047064781189,117
dataset\ImageNet-Mini\images\n01968897\ILSVRC2012_val_00037882.JPEG,n01968897,117,0.8922977447509766,117
dataset\ImageNet-Mini\images\n01978287\ILSVRC2012_val_00011087.JPEG,n01978287,31,0.5427473783493042,118
dataset\ImageNet-Mini\images\n01978287\ILSVRC2012_val_00023991.JPEG,n01978287,118,0.8522936105728149,118
dataset\ImageNet-Mini\images\n01978287\ILSVRC2012_val_00028380.JPEG,n01978287,118,0.5420362949371338,118
dataset\ImageNet-Mini\images\n01978287\ILSVRC2012_val_00030396.JPEG,n01978287,118,0.8776875734329224,118
dataset\ImageNet-Mini\images\n01978455\ILSVRC2012_val_00013377.JPEG,n01978455,75,0.38446134328842163,119
dataset\ImageNet-Mini\images\n01978455\ILSVRC2012_val_00015789.JPEG,n01978455,27,0.314657598733902,119
dataset\ImageNet-Mini\images\n01978455\ILSVRC2012_val_00023840.JPEG,n01978455,118,0.5798873901367188,119
dataset\ImageNet-Mini\images\n01978455\ILSVRC2012_val_00029812.JPEG,n01978455,731,0.18193812668323517,119
dataset\ImageNet-Mini\images\n01980166\ILSVRC2012_val_00001122.JPEG,n01980166,120,0.9574711918830872,120
dataset\ImageNet-Mini\images\n01980166\ILSVRC2012_val_00013999.JPEG,n01980166,529,0.4707901179790497,120
dataset\ImageNet-Mini\images\n01980166\ILSVRC2012_val_00035169.JPEG,n01980166,119,0.6691353917121887,120
dataset\ImageNet-Mini\images\n01981276\ILSVRC2012_val_00002190.JPEG,n01981276,33,0.12956923246383667,121
dataset\ImageNet-Mini\images\n01981276\ILSVRC2012_val_00009446.JPEG,n01981276,121,0.8585110902786255,121
dataset\ImageNet-Mini\images\n01981276\ILSVRC2012_val_00039138.JPEG,n01981276,121,0.9774558544158936,121
dataset\ImageNet-Mini\images\n01981276\ILSVRC2012_val_00042159.JPEG,n01981276,121,0.933147132396698,121
dataset\ImageNet-Mini\images\n01983481\ILSVRC2012_val_00033104.JPEG,n01983481,122,0.8824175596237183,122
dataset\ImageNet-Mini\images\n01984695\ILSVRC2012_val_00002743.JPEG,n01984695,123,0.5058285593986511,123
dataset\ImageNet-Mini\images\n01984695\ILSVRC2012_val_00008182.JPEG,n01984695,121,0.1582857221364975,123
dataset\ImageNet-Mini\images\n01985128\ILSVRC2012_val_00001956.JPEG,n01985128,124,0.43453434109687805,124
dataset\ImageNet-Mini\images\n01985128\ILSVRC2012_val_00027920.JPEG,n01985128,124,0.35900264978408813,124
dataset\ImageNet-Mini\images\n01985128\ILSVRC2012_val_00041892.JPEG,n01985128,123,0.8953755497932434,124
dataset\ImageNet-Mini\images\n01986214\ILSVRC2012_val_00003257.JPEG,n01986214,125,0.7321208119392395,125
dataset\ImageNet-Mini\images\n01986214\ILSVRC2012_val_00014751.JPEG,n01986214,125,0.15020602941513062,125
dataset\ImageNet-Mini\images\n01990800\ILSVRC2012_val_00022755.JPEG,n01990800,390,0.2733660042285919,126
dataset\ImageNet-Mini\images\n01990800\ILSVRC2012_val_00038119.JPEG,n01990800,126,0.5299528241157532,126
dataset\ImageNet-Mini\images\n01990800\ILSVRC2012_val_00041213.JPEG,n01990800,647,0.10498329997062683,126
dataset\ImageNet-Mini\images\n02002556\ILSVRC2012_val_00008287.JPEG,n02002556,127,0.15992234647274017,127
dataset\ImageNet-Mini\images\n02002556\ILSVRC2012_val_00020578.JPEG,n02002556,127,0.3398814797401428,127
dataset\ImageNet-Mini\images\n02002556\ILSVRC2012_val_00032643.JPEG,n02002556,127,0.7144161462783813,127
